predefined_key,message_title,message_ar,message_en,category,active,is_predefined,weight,is_quran,is_hadith,source_type,source_reference,translation_source,source_grade,verified,verified_by,verified_on
work_ethics_041,Work Ethics 041,اجعل الأمانة معيارًا ثابتًا؛ فهي تحفظ حق العميل والفريق.,Make trustworthiness a fixed standard; it protects the rights of the client and the team.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_042,Work Ethics 042,اجعل جودة التسليم معيارًا ثابتًا؛ فهي تتحدث قبل أي شرح.,Make quality delivery a fixed standard; it speaks before any explanation.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_043,Work Ethics 043,اجعل الوفاء بالوعد معيارًا ثابتًا؛ فهي يبني سمعة لا تُشترى.,Make keeping promises a fixed standard; it builds a reputation money cannot buy.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_044,Work Ethics 044,اجعل وضوح التواصل معيارًا ثابتًا؛ فهي يمنع كثيرًا من إعادة العمل.,Make clear communication a fixed standard; it prevents much rework.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_045,Work Ethics 045,اجعل احترام المواعيد معيارًا ثابتًا؛ فهي يعكس احترامك للآخرين.,Make respect for deadlines a fixed standard; it reflects your respect for others.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_046,Work Ethics 046,اجعل تحمل المسؤولية معيارًا ثابتًا؛ فهي يحول المشكلة إلى حل.,Make taking responsibility a fixed standard; it turns a problem into a solution.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_047,Work Ethics 047,اجعل الإنصاف معيارًا ثابتًا؛ فهي يجعل الحكم أقرب إلى الصواب.,Make fairness a fixed standard; it keeps judgment closer to what is right.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_048,Work Ethics 048,اجعل الشفافية معيارًا ثابتًا؛ فهي تقلل الشك وتزيد الثقة.,Make transparency a fixed standard; it reduces doubt and increases trust.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_049,Work Ethics 049,اجعل التوثيق معيارًا ثابتًا؛ فهي يحفظ المعرفة من الضياع.,Make documentation a fixed standard; it protects knowledge from being lost.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_050,Work Ethics 050,اجعل الإتقان معيارًا ثابتًا؛ فهي يجعل العمل صالحًا للاعتماد.,Make mastery a fixed standard; it makes work dependable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_051,Work Ethics 051,اجعل الاستماع معيارًا ثابتًا؛ فهي يكشف الحاجة قبل الحل.,Make listening a fixed standard; it reveals the need before the solution.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_052,Work Ethics 052,اجعل الاعتذار عند الخطأ معيارًا ثابتًا؛ فهي يقوي الثقة ولا يضعفها.,Make apologizing after mistakes a fixed standard; it strengthens trust rather than weakening it.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_053,Work Ethics 053,اجعل حفظ الخصوصية معيارًا ثابتًا؛ فهي جزء من احترام الأمانة.,Make protecting privacy a fixed standard; it is part of respecting trust.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_054,Work Ethics 054,اجعل الدقة معيارًا ثابتًا؛ فهي توفر وقت التصحيح لاحقًا.,Make accuracy a fixed standard; it saves correction time later.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_055,Work Ethics 055,اجعل العمل الجماعي معيارًا ثابتًا؛ فهي يجعل النتيجة أكبر من الفرد.,Make teamwork a fixed standard; it makes the result larger than the individual.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_056,Work Ethics 056,اجعل الصدق في التقرير معيارًا ثابتًا؛ فهي يساعد على قرار صحيح.,Make honest reporting a fixed standard; it supports a correct decision.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_057,Work Ethics 057,اجعل احترام الزملاء معيارًا ثابتًا؛ فهي يحافظ على بيئة صحية.,Make respecting colleagues a fixed standard; it preserves a healthy environment.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_058,Work Ethics 058,اجعل التعلم المستمر معيارًا ثابتًا؛ فهي يحمي العمل من الجمود.,Make continuous learning a fixed standard; it protects work from stagnation.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_059,Work Ethics 059,اجعل خدمة المستفيد معيارًا ثابتًا؛ فهي تذكرنا بسبب العمل.,Make serving the beneficiary a fixed standard; it reminds us why the work exists.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_060,Work Ethics 060,اجعل التحقق قبل الإرسال معيارًا ثابتًا؛ فهي علامة احترام وجودة.,Make checking before sending a fixed standard; it is a sign of respect and quality.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_061,Work Ethics 061,كل مهمة تحتاج إلى الأمانة حتى تكون نافعة ومستقرة.,Every task needs trustworthiness to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_062,Work Ethics 062,كل مهمة تحتاج إلى جودة التسليم حتى تكون نافعة ومستقرة.,Every task needs quality delivery to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_063,Work Ethics 063,كل مهمة تحتاج إلى الوفاء بالوعد حتى تكون نافعة ومستقرة.,Every task needs keeping promises to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_064,Work Ethics 064,كل مهمة تحتاج إلى وضوح التواصل حتى تكون نافعة ومستقرة.,Every task needs clear communication to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_065,Work Ethics 065,كل مهمة تحتاج إلى احترام المواعيد حتى تكون نافعة ومستقرة.,Every task needs respect for deadlines to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_066,Work Ethics 066,كل مهمة تحتاج إلى تحمل المسؤولية حتى تكون نافعة ومستقرة.,Every task needs taking responsibility to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_067,Work Ethics 067,كل مهمة تحتاج إلى الإنصاف حتى تكون نافعة ومستقرة.,Every task needs fairness to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_068,Work Ethics 068,كل مهمة تحتاج إلى الشفافية حتى تكون نافعة ومستقرة.,Every task needs transparency to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_069,Work Ethics 069,كل مهمة تحتاج إلى التوثيق حتى تكون نافعة ومستقرة.,Every task needs documentation to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_070,Work Ethics 070,كل مهمة تحتاج إلى الإتقان حتى تكون نافعة ومستقرة.,Every task needs mastery to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_071,Work Ethics 071,كل مهمة تحتاج إلى الاستماع حتى تكون نافعة ومستقرة.,Every task needs listening to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_072,Work Ethics 072,كل مهمة تحتاج إلى الاعتذار عند الخطأ حتى تكون نافعة ومستقرة.,Every task needs apologizing after mistakes to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_073,Work Ethics 073,كل مهمة تحتاج إلى حفظ الخصوصية حتى تكون نافعة ومستقرة.,Every task needs protecting privacy to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_074,Work Ethics 074,كل مهمة تحتاج إلى الدقة حتى تكون نافعة ومستقرة.,Every task needs accuracy to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_075,Work Ethics 075,كل مهمة تحتاج إلى العمل الجماعي حتى تكون نافعة ومستقرة.,Every task needs teamwork to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_076,Work Ethics 076,كل مهمة تحتاج إلى الصدق في التقرير حتى تكون نافعة ومستقرة.,Every task needs honest reporting to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_077,Work Ethics 077,كل مهمة تحتاج إلى احترام الزملاء حتى تكون نافعة ومستقرة.,Every task needs respecting colleagues to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_078,Work Ethics 078,كل مهمة تحتاج إلى التعلم المستمر حتى تكون نافعة ومستقرة.,Every task needs continuous learning to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_079,Work Ethics 079,كل مهمة تحتاج إلى خدمة المستفيد حتى تكون نافعة ومستقرة.,Every task needs serving the beneficiary to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_080,Work Ethics 080,كل مهمة تحتاج إلى التحقق قبل الإرسال حتى تكون نافعة ومستقرة.,Every task needs checking before sending to be useful and stable.,Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_081,Work Ethics 081,عندما تختلف الآراء، تبقى الأمانة طريقًا آمنًا للقرار.,"When opinions differ, trustworthiness remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_082,Work Ethics 082,عندما تختلف الآراء، تبقى جودة التسليم طريقًا آمنًا للقرار.,"When opinions differ, quality delivery remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_083,Work Ethics 083,عندما تختلف الآراء، تبقى الوفاء بالوعد طريقًا آمنًا للقرار.,"When opinions differ, keeping promises remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_084,Work Ethics 084,عندما تختلف الآراء، تبقى وضوح التواصل طريقًا آمنًا للقرار.,"When opinions differ, clear communication remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_085,Work Ethics 085,عندما تختلف الآراء، تبقى احترام المواعيد طريقًا آمنًا للقرار.,"When opinions differ, respect for deadlines remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_086,Work Ethics 086,عندما تختلف الآراء، تبقى تحمل المسؤولية طريقًا آمنًا للقرار.,"When opinions differ, taking responsibility remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_087,Work Ethics 087,عندما تختلف الآراء، تبقى الإنصاف طريقًا آمنًا للقرار.,"When opinions differ, fairness remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_088,Work Ethics 088,عندما تختلف الآراء، تبقى الشفافية طريقًا آمنًا للقرار.,"When opinions differ, transparency remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_089,Work Ethics 089,عندما تختلف الآراء، تبقى التوثيق طريقًا آمنًا للقرار.,"When opinions differ, documentation remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_090,Work Ethics 090,عندما تختلف الآراء، تبقى الإتقان طريقًا آمنًا للقرار.,"When opinions differ, mastery remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_091,Work Ethics 091,عندما تختلف الآراء، تبقى الاستماع طريقًا آمنًا للقرار.,"When opinions differ, listening remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_092,Work Ethics 092,عندما تختلف الآراء، تبقى الاعتذار عند الخطأ طريقًا آمنًا للقرار.,"When opinions differ, apologizing after mistakes remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_093,Work Ethics 093,عندما تختلف الآراء، تبقى حفظ الخصوصية طريقًا آمنًا للقرار.,"When opinions differ, protecting privacy remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_094,Work Ethics 094,عندما تختلف الآراء، تبقى الدقة طريقًا آمنًا للقرار.,"When opinions differ, accuracy remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_095,Work Ethics 095,عندما تختلف الآراء، تبقى العمل الجماعي طريقًا آمنًا للقرار.,"When opinions differ, teamwork remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_096,Work Ethics 096,عندما تختلف الآراء، تبقى الصدق في التقرير طريقًا آمنًا للقرار.,"When opinions differ, honest reporting remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_097,Work Ethics 097,عندما تختلف الآراء، تبقى احترام الزملاء طريقًا آمنًا للقرار.,"When opinions differ, respecting colleagues remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_098,Work Ethics 098,عندما تختلف الآراء، تبقى التعلم المستمر طريقًا آمنًا للقرار.,"When opinions differ, continuous learning remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_099,Work Ethics 099,عندما تختلف الآراء، تبقى خدمة المستفيد طريقًا آمنًا للقرار.,"When opinions differ, serving the beneficiary remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
work_ethics_100,Work Ethics 100,عندما تختلف الآراء، تبقى التحقق قبل الإرسال طريقًا آمنًا للقرار.,"When opinions differ, checking before sending remains a safe path to decision-making.",Work Ethics,1,1,1,0,0,General,,,,1,,
patience_gratitude_001,Patience & Gratitude 001,الصبر يثبت القلب عندما تتأخر النتائج.,patience steadies the heart when results are delayed.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_002,Patience & Gratitude 002,الشكر يعيد النظر إلى ما هو موجود لا إلى ما ينقص فقط.,"gratitude returns attention to what exists, not only to what is missing.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_003,Patience & Gratitude 003,الرضا يخفف ثقل الطريق دون أن يوقف السعي.,contentment lightens the path without stopping effort.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_004,Patience & Gratitude 004,حسن الظن يحمي القلب من العجلة في الحكم.,good expectation protects the heart from rushed judgment.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_005,Patience & Gratitude 005,الهدوء يعطي العقل مساحة ليرى الحل.,calmness gives the mind space to see the solution.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_006,Patience & Gratitude 006,قبول التعلم يجعل التجربة الصعبة بابًا للنمو.,accepting lessons turns difficult experience into growth.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_007,Patience & Gratitude 007,الاستمرار يعطي الصبر شكله العملي.,continuing gives patience its practical form.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_008,Patience & Gratitude 008,تقدير النعمة يزيد القلب يقظة وطمأنينة.,appreciating blessings increases awareness and tranquility.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_009,Patience & Gratitude 009,ترك المقارنة يحفظ سلام الداخل.,leaving comparison protects inner peace.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_010,Patience & Gratitude 010,القبول مع العمل يجمع بين السكينة والمسؤولية.,acceptance with action combines tranquility with responsibility.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_011,Patience & Gratitude 011,التدرج يجعل الطريق الطويل ممكنًا.,gradual progress makes the long path possible.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_012,Patience & Gratitude 012,التفاؤل المتزن يدفعك دون إنكار الواقع.,balanced optimism moves you forward without denying reality.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_013,Patience & Gratitude 013,حفظ اللسان يمنع الندم وقت الغضب.,guarding speech prevents regret during anger.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_014,Patience & Gratitude 014,راحة القلب تحتاج إلى شكر أكثر من شكوى.,rest of the heart needs more gratitude than complaint.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_015,Patience & Gratitude 015,التأني يفتح باب الحكمة عند الضغط.,deliberation opens the door to wisdom under pressure.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_016,Patience & Gratitude 016,المراجعة تجعل الشكر أعمق والصبر أصدق.,reflection makes gratitude deeper and patience truer.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_017,Patience & Gratitude 017,الاستغناء عن التذمر يعطي الطاقة لما يمكن إصلاحه.,avoiding complaint gives energy to what can be improved.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_018,Patience & Gratitude 018,التواضع يجعل النعمة سببًا للخير لا للغرور.,"humility turns blessing into good, not pride.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_019,Patience & Gratitude 019,الانتظار الواعي لا يضيع الوقت بل يهيئه.,conscious waiting does not waste time; it prepares it.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_020,Patience & Gratitude 020,استحضار النعم يبدل زاوية النظر.,remembering blessings changes the angle of view.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_021,Patience & Gratitude 021,حين يطول الطريق، اجعل الصبر رفيقًا؛ فهو يثبت القلب عندما تتأخر النتائج.,"When the road grows long, keep patience as a companion; it steadies the heart when results are delayed.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_022,Patience & Gratitude 022,حين يطول الطريق، اجعل الشكر رفيقًا؛ فهو يعيد النظر إلى ما هو موجود لا إلى ما ينقص فقط.,"When the road grows long, keep gratitude as a companion; it returns attention to what exists, not only to what is missing.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_023,Patience & Gratitude 023,حين يطول الطريق، اجعل الرضا رفيقًا؛ فهو يخفف ثقل الطريق دون أن يوقف السعي.,"When the road grows long, keep contentment as a companion; it lightens the path without stopping effort.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_024,Patience & Gratitude 024,حين يطول الطريق، اجعل حسن الظن رفيقًا؛ فهو يحمي القلب من العجلة في الحكم.,"When the road grows long, keep good expectation as a companion; it protects the heart from rushed judgment.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_025,Patience & Gratitude 025,حين يطول الطريق، اجعل الهدوء رفيقًا؛ فهو يعطي العقل مساحة ليرى الحل.,"When the road grows long, keep calmness as a companion; it gives the mind space to see the solution.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_026,Patience & Gratitude 026,حين يطول الطريق، اجعل قبول التعلم رفيقًا؛ فهو يجعل التجربة الصعبة بابًا للنمو.,"When the road grows long, keep accepting lessons as a companion; it turns difficult experience into growth.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_027,Patience & Gratitude 027,حين يطول الطريق، اجعل الاستمرار رفيقًا؛ فهو يعطي الصبر شكله العملي.,"When the road grows long, keep continuing as a companion; it gives patience its practical form.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_028,Patience & Gratitude 028,حين يطول الطريق، اجعل تقدير النعمة رفيقًا؛ فهو يزيد القلب يقظة وطمأنينة.,"When the road grows long, keep appreciating blessings as a companion; it increases awareness and tranquility.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_029,Patience & Gratitude 029,حين يطول الطريق، اجعل ترك المقارنة رفيقًا؛ فهو يحفظ سلام الداخل.,"When the road grows long, keep leaving comparison as a companion; it protects inner peace.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_030,Patience & Gratitude 030,حين يطول الطريق، اجعل القبول مع العمل رفيقًا؛ فهو يجمع بين السكينة والمسؤولية.,"When the road grows long, keep acceptance with action as a companion; it combines tranquility with responsibility.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_031,Patience & Gratitude 031,حين يطول الطريق، اجعل التدرج رفيقًا؛ فهو يجعل الطريق الطويل ممكنًا.,"When the road grows long, keep gradual progress as a companion; it makes the long path possible.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_032,Patience & Gratitude 032,حين يطول الطريق، اجعل التفاؤل المتزن رفيقًا؛ فهو يدفعك دون إنكار الواقع.,"When the road grows long, keep balanced optimism as a companion; it moves you forward without denying reality.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_033,Patience & Gratitude 033,حين يطول الطريق، اجعل حفظ اللسان رفيقًا؛ فهو يمنع الندم وقت الغضب.,"When the road grows long, keep guarding speech as a companion; it prevents regret during anger.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_034,Patience & Gratitude 034,حين يطول الطريق، اجعل راحة القلب رفيقًا؛ فهو تحتاج إلى شكر أكثر من شكوى.,"When the road grows long, keep rest of the heart as a companion; it needs more gratitude than complaint.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_035,Patience & Gratitude 035,حين يطول الطريق، اجعل التأني رفيقًا؛ فهو يفتح باب الحكمة عند الضغط.,"When the road grows long, keep deliberation as a companion; it opens the door to wisdom under pressure.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_036,Patience & Gratitude 036,حين يطول الطريق، اجعل المراجعة رفيقًا؛ فهو تجعل الشكر أعمق والصبر أصدق.,"When the road grows long, keep reflection as a companion; it makes gratitude deeper and patience truer.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_037,Patience & Gratitude 037,حين يطول الطريق، اجعل الاستغناء عن التذمر رفيقًا؛ فهو يعطي الطاقة لما يمكن إصلاحه.,"When the road grows long, keep avoiding complaint as a companion; it gives energy to what can be improved.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_038,Patience & Gratitude 038,حين يطول الطريق، اجعل التواضع رفيقًا؛ فهو يجعل النعمة سببًا للخير لا للغرور.,"When the road grows long, keep humility as a companion; it turns blessing into good, not pride.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_039,Patience & Gratitude 039,حين يطول الطريق، اجعل الانتظار الواعي رفيقًا؛ فهو لا يضيع الوقت بل يهيئه.,"When the road grows long, keep conscious waiting as a companion; it does not waste time; it prepares it.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_040,Patience & Gratitude 040,حين يطول الطريق، اجعل استحضار النعم رفيقًا؛ فهو يبدل زاوية النظر.,"When the road grows long, keep remembering blessings as a companion; it changes the angle of view.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_041,Patience & Gratitude 041,لا تنسَ الصبر في التفاصيل اليومية؛ فهو يثبت القلب عندما تتأخر النتائج.,Do not forget patience in daily details; it steadies the heart when results are delayed.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_042,Patience & Gratitude 042,لا تنسَ الشكر في التفاصيل اليومية؛ فهو يعيد النظر إلى ما هو موجود لا إلى ما ينقص فقط.,"Do not forget gratitude in daily details; it returns attention to what exists, not only to what is missing.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_043,Patience & Gratitude 043,لا تنسَ الرضا في التفاصيل اليومية؛ فهو يخفف ثقل الطريق دون أن يوقف السعي.,Do not forget contentment in daily details; it lightens the path without stopping effort.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_044,Patience & Gratitude 044,لا تنسَ حسن الظن في التفاصيل اليومية؛ فهو يحمي القلب من العجلة في الحكم.,Do not forget good expectation in daily details; it protects the heart from rushed judgment.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_045,Patience & Gratitude 045,لا تنسَ الهدوء في التفاصيل اليومية؛ فهو يعطي العقل مساحة ليرى الحل.,Do not forget calmness in daily details; it gives the mind space to see the solution.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_046,Patience & Gratitude 046,لا تنسَ قبول التعلم في التفاصيل اليومية؛ فهو يجعل التجربة الصعبة بابًا للنمو.,Do not forget accepting lessons in daily details; it turns difficult experience into growth.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_047,Patience & Gratitude 047,لا تنسَ الاستمرار في التفاصيل اليومية؛ فهو يعطي الصبر شكله العملي.,Do not forget continuing in daily details; it gives patience its practical form.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_048,Patience & Gratitude 048,لا تنسَ تقدير النعمة في التفاصيل اليومية؛ فهو يزيد القلب يقظة وطمأنينة.,Do not forget appreciating blessings in daily details; it increases awareness and tranquility.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_049,Patience & Gratitude 049,لا تنسَ ترك المقارنة في التفاصيل اليومية؛ فهو يحفظ سلام الداخل.,Do not forget leaving comparison in daily details; it protects inner peace.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_050,Patience & Gratitude 050,لا تنسَ القبول مع العمل في التفاصيل اليومية؛ فهو يجمع بين السكينة والمسؤولية.,Do not forget acceptance with action in daily details; it combines tranquility with responsibility.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_051,Patience & Gratitude 051,لا تنسَ التدرج في التفاصيل اليومية؛ فهو يجعل الطريق الطويل ممكنًا.,Do not forget gradual progress in daily details; it makes the long path possible.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_052,Patience & Gratitude 052,لا تنسَ التفاؤل المتزن في التفاصيل اليومية؛ فهو يدفعك دون إنكار الواقع.,Do not forget balanced optimism in daily details; it moves you forward without denying reality.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_053,Patience & Gratitude 053,لا تنسَ حفظ اللسان في التفاصيل اليومية؛ فهو يمنع الندم وقت الغضب.,Do not forget guarding speech in daily details; it prevents regret during anger.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_054,Patience & Gratitude 054,لا تنسَ راحة القلب في التفاصيل اليومية؛ فهو تحتاج إلى شكر أكثر من شكوى.,Do not forget rest of the heart in daily details; it needs more gratitude than complaint.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_055,Patience & Gratitude 055,لا تنسَ التأني في التفاصيل اليومية؛ فهو يفتح باب الحكمة عند الضغط.,Do not forget deliberation in daily details; it opens the door to wisdom under pressure.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_056,Patience & Gratitude 056,لا تنسَ المراجعة في التفاصيل اليومية؛ فهو تجعل الشكر أعمق والصبر أصدق.,Do not forget reflection in daily details; it makes gratitude deeper and patience truer.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_057,Patience & Gratitude 057,لا تنسَ الاستغناء عن التذمر في التفاصيل اليومية؛ فهو يعطي الطاقة لما يمكن إصلاحه.,Do not forget avoiding complaint in daily details; it gives energy to what can be improved.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_058,Patience & Gratitude 058,لا تنسَ التواضع في التفاصيل اليومية؛ فهو يجعل النعمة سببًا للخير لا للغرور.,"Do not forget humility in daily details; it turns blessing into good, not pride.",Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_059,Patience & Gratitude 059,لا تنسَ الانتظار الواعي في التفاصيل اليومية؛ فهو لا يضيع الوقت بل يهيئه.,Do not forget conscious waiting in daily details; it does not waste time; it prepares it.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_060,Patience & Gratitude 060,لا تنسَ استحضار النعم في التفاصيل اليومية؛ فهو يبدل زاوية النظر.,Do not forget remembering blessings in daily details; it changes the angle of view.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
patience_gratitude_061,Patience & Gratitude 061,يصبح اليوم أخف عندما نحمل فيه الصبر بوعي.,The day becomes lighter when we carry patience with awareness.,Patience & Gratitude,1,1,1,0,0,General,,,,1,,
